text,label
"E-Business [jdnhd]

HOW TO SUBSTANTIALLY INCREASE SALES:

Easily accept major credit cards right away!

===========================================
Submit the following via email to receive more information.
Or vist our online submition
http://usuarios.tripod.es/aj222
NAME:
PHONENUMBER:
AND BEST TIME TO CALL:
===========================================

Merchant Status will help you increase sales by an
incredible 50% to 100%. Stop losing valuable sales!

With one phone call you can be:

Accepting all major credit cards!
Accepting checks over the net or by Fax!
Accepting real time processing for member sites!
Gaining custumer loyalty and trust!

Close the sale now. No more wondering if ""The check
is in the mail""

We specialize in helping businesses who
are just starting out with no credit, poor credit, or
even if you have great credit.

Almost everyone is approved!

===========================================
Submit the following via email to receive more information.
NAME:
PHONENUMBER:
AND BEST TIME TO CALL:
===========================================

To be taken off the list type remove in the subject line.",1
"RE: [SAtalk] user_prefs ignored
This is just an semi-educated guess - if I'm wrong, someone please correct
me!

Spamd setuid's to the user running spamc. Since you're calling spamc from a
global procmailrc file, it's being run as root (most likely). If called as
root, spamd won't open user_prefs files.

 -u username
 This argument has been semi-obsoleted. To have spamd use
 per-user-config files, run spamc as the user whose config
 files spamd should load. If you're running spamc as some
 other user though (eg. root, mail, nobody, cyrus, etc.)
 then you can still use this flag.

The solution is to set DROPPRIVS=yes in /etc/procmailrc, just before running
spamc. From the procmailrc man page:

 DROPPRIVS If set to `yes' procmail will drop all privileges
 it might have had (suid or sgid). This is only
 useful if you want to guarantee that the bottom
 half of the /etc/procmailrc file is executed on
 behalf of the recipient.

I hope that helps, and I also hope it's right!

St-

| -----Original Message-----
| From: someone@example.com
| [mailto:someone@example.com]On Behalf Of
| Cheryl L. Southard
| Sent: Tuesday, September 24, 2002 2:28 PM
| To: someone@example.com
| Subject: [SAtalk] u",0
"Re: RH 8 no DMA for DVD drive
On Mon, 2002-10-07 at 20:28, Matthias Saou wrote:

Thanks, I'll sleep better now :)

-- 
\/ille Skyttä
ville.skytta at iki.fi

_______________________________________________
RPM-List mailing list <someone@example.com>
http://lists.freshrpms.net/mailman/listinfo/rpm-list",0
"This is where it all begins

 

 
 
 
 

 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 

 
 
 
 
 No where else will you find the level of accuracy, detail and convenience. 
 
ACT NOW! you'll receive Unlimited Access to our World Famous Psychics with No Per Minute Charges!!! 
 
 But's that's not all... you also get unlimited Tarot and Rune readings, real-time Biorhythm charts, full in-depth Numerology reports, detailed Daily & Monthly Horoscopes, real-time Natal Charts, a Love Analyzer, Ouija Board, and much, much more! 
 
 Your future is waiting CLICK HERE !!! 
 
 
 
 
 •   Live Psychics 24/7 
 •   Numerology 
 •   Horoscopes 
 •   Astrology 
 •   The Tarot 
 •   Biorhythms 
 •   I Ching 
 •   Runes 
 •   and so much more! 
 
 
 

 
 
 
 
 
 
 

 

 This email is not sent unsolicited. You are opted in with CNN-SI. You are receiving it because you requested receive this email by opting-in with our marketing partner. You will receive notices of exciting offers, products, and other options! However, we are committed to only sending to those people that desire these offers. If you do not wish to receive such offers 
 Click Here. or paste the following into any browser: http://65.162.84.5/perl/un",1
"5,000 OPT-IN Email Messages ONLY $324.99

Are you currently using a permission based Opt-in email list? Give us a 
try. We have double opt-in lists that out perform everyone. To prove 
it, we are offering a Special Promotion. We will send your message in
HTML or Text, your choice of category, to a (permission based 
double opt-in) email list for you, for less than 6.5 cents per address!

For Opt-in sales call Daniel: 1-949-453-8353

CHOOSE YOUR CATEGORY.
Categories:
Automotive 
Business 
Careers 
Computer
Hardware
Computer Software 
Cooking, Food & Wine 
Education 
Electronics
Entertainment 
Family 
Fine Arts 
Games/Sweeps
Government 
Health 
Home & Garden 
Internet
Music 
News
Pets 
Real Estate 
Shopping 
Beauty
Toys 
Books 
Golf 
Gambling
Politics 
Auctions 
Electronics
Investing & Finance
Manufacturing 
Sports & Recreation
Travel & Leisure
Religion 
Science & Technology
AND MUCH MORE!

For Opt-in sales call Daniel at 1-949-453-8353
Try a 5,000 opt-in e-mail for Only $325.00 and start getting sales!
*************************************************************************************
Start getting the exposure your website needs and the buzz it deserves.
*************************",1
"[ILUG] What HOWTOs for SOHO system
Hi All,
I'm trying to set up the following:

1. A Linux server running with a modem for internet connectivity and an
ethernet card for LAN connectivity
2. Other LAN pcs with ethernet cards, using the Linux server for
DNS/DHCP etc.

Basically, I want to route any non LAN traffic through the ppp0.

I've got some of the way, but like a similar post earlier about modem
problems, when I am connected to the internet with eht0 up, the routing
is all incorrect and noting goes out through ppp0 (eh0 must be the
default route or something).

Is there standard ""out of the box"" Linux tools that will carry out
portmapping on behalf of the LAN PCs ? (I'm planning on non routable
addresses 192.168.x.x for the LAN, routed outwards via the ppp0
interface).

Can someone point me at the right HOWTOs or routing documentation I need
to follow ? 
Thanks,
Dermot.

-- 
Irish Linux Users' Group: someone@example.com
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: someone@example.com",0
"Day, when dreams come true!
 
 
 
 

 
 
 
 
 Hello 
 valued member ! We are happy to present to you our great offer! 
 Brand bew collection of top rated sites ! 
 Each include 3 sites at cost of 1 ! 
 Exclusive content and regulary updates is garanteed! 
 
 
 
 
 Animals 
 Sex with dogs, horses, pigs and more other..... 
 
 
 
 
 
 Brutal 
 Rape 
 World of violence and cruelty. Raped schoolgirls, housewifes and other 
 sweet beaches. 
 
 
 
 
 
 Incest 
 Home of parental sex. No censorship. No limits. 
 
 
 
 
 
 Anime 
 All famous artist is worked for you. Only qualuty comics, pics and full 
 length movies. 
 
 
 
 
 Just 
 CLICK to offer interesting to YOU ! 
 
 
 
 

http://xent.com/mailman/listinfo/fork",1
"re: domain registration savings
PUBLIC ANNOUNCEMENT:

The new domain names are finally available to the general public at discount prices. Now you can register one of the exciting new .BIZ or .INFO domain names, as well as the original .COM and .NET names for just $14.95. These brand new domain extensions were recently approved by ICANN and have the same rights as the original .COM and .NET domain names. The biggest benefit is of-course that the .BIZ and .INFO domain names are currently more available. i.e. it will be much easier to register an attractive and easy-to-remember domain name for the same price. Visit: http://www.affordable-domains.com today for more info.
 
Register your domain name today for just $14.95 at: http://www.affordable-domains.com. Registration fees include full access to an easy-to-use control panel to manage your domain name in the future.
 
Sincerely,
 
Domain Administrator
Affordable Domains

To remove your email address from further promotional mailings from this company, click here:
http://www.centralremovalservice.com/cgi-bin/domain-remove.cgi
47

3425bIVX9-576TTPZ2202wRsT2-106BzwN7680xwac1-861Uzkc5802cqaK9-865syeF3453GTvsl72",1
"Feel The Power!
 Feel The Power 
 Power 7 Bonus Annuity 
Year 1 12.35% 
Premium Bonus Immediately 7.00% 
Effective 5 Year Yield 6.43% 
Commission 6.00% (0 - 85) NQ-Q 
 800-880-3072

Call or visit our web site <http://www.americanfinancialmktg.com>
today! 
Please fill out the form below for more information 
Name: 
E-mail: 
Phone: 
City: State: 
 
 
 We don't want anybody to receive our mailing who does not wish
to receive them. This is a professional communication sent to insurance
professionals. To be removed from this mailing list, DO NOT REPLY to
this message. Instead, go here: http://www.insurancemail.net
Legal Notice <http://www.insuranceiq.com/legal.htm>",1
"Rape!!
Dear juanzec ,

 
 
 Rape Sex! 
 
 CLICK HERE 
 
 
============================================================= 
 Do you like sexy animals doing the wild thing? We have the super hot content on the Internet! 
This is the site you have heard about. Rated the number one adult site three years in a row! 
- Thousands of pics from hardcore fucking, and cum shots to pet on girl. 
- Thousands videos 
So what are you waiting for? 
 
 CLICK HERE 
 
 YOU MUST BE AT LEAST 18 TO ENTER! 
 
  
 
  
 
  
 To not be on our ""in house"" address database 
 CLICK HERE and you will eliminated from future mailings. 
 
 

 [9^"":}H&*TG0BK5NKIYs5]

--DeathToSpamDeathToSpamDeathToSpam--

-------------------------------------------------------
This sf.net email is sponsored by: Jabber - The world's fastest growing 
real-time communications platform! Don't just IM. Build it in! 
http://www.jabber.com/osdn/xim
_______________________________________________
Spamassassin-Sightings mailing list
someone@example.com
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings",1
"Candidate update 21.05.02
Dear Justin, 
 

Net Nation IT Recruitment Candidate Update Newsletter

Our goal is to help you achieve your companies goals by providing you with
the best candidates on the job market today, with excellent and professional
service.

www.netnation.ie Tel: 01 635
9760

This month Justin, we have excellent IT candidates available, along with
some excellent IT Sales Super Stars. 

**Stop Press** 

Net Nation IT Recruitment will save up money on your contracting rates.
Call us now on 01 6359760 with your latest IT contracting jobs!

Net Nation is a member of the National Recruitment Federation which is a
standard of credibility and strong ethical standing within the Irish
Recruitment industry. 

******

RDBMS/Project Managers/Mainframe. Garry Barcoe someone@example.com
Tel: 01 635 9760

Oracle Developer: 4 years PL/SQL, Forms and Reports 6i and Designer
2000 exp. Gb01

RPG Programmer: 10+ years exp in all industries. Good grounding in ERP
systems including JD Edwards.

Senior Operations Manager: 15+ years exp. Mainframe, Network, Desktop
and Development Background in Financial arena. Gb03

Senior AS400 Contractor: 13 years exp. Areas of expertise includes
AS40",1
Can you send over the updated project plan by end of week?,0
"Re:[1]Save over $70 on this exquisite software suite. FTS
+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

 Take Control of Your Computer With This Top-of-the-Line Software! 

+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

 
 Symantec SystemWorks 2002
 
 -=Professional Software Suite=-

This Special Package Includes Six - Yes 6! - Feature-Packed Utilities

ALL for 1 Special LOW Price of Only $29.99!

This Software Will:

 - Protect your computer from unwanted and hazardous viruses
 - Help secure your private & valuable information
 - Allow you to transfer files and send e-mails safely
 - Backup your ALL your data quick and easily
 - Improve your PC's performance w/superior integral diagnostics!
 - ***** You'll NEVER have to take your PC to the repair shop AGAIN! *****

 That's SIX, yes, -6- Feature-Packed Utilities @ 1 Great Price!!!

 A $300+ Combined Retail Value YOURS Only $29.99! (Limited Time Offer)
 < Price Includes FREE Shipping! >

 Why SO Cheap you ask? You are buying ONLINE WHOLESALE,
 Direct from the Warehouse TO YOU!
 
 ~~~ AND ~~~

 FOR A LIMITED TIME BUY 2 OF ANY SOFTWARE & GET 1 FREE!!!!
 

 Don't fall prey to destructive",1
